Moreno;533292;;;;;http://www.moreno.gob.ar/;http://www.moreno.gob.ar/noticias/;http://www.moreno.gob.ar/feed/;@MorenoMunicip;;;https://www.youtube.com/channel/UCeDrp1gxTgsdSvLw2OYRACw;;Walter Festa;;;FpV;;;;;
Morón;319138;;;;;http://www.moron.gob.ar/;http://www.moron.gob.ar/noticias/;http://www.moron.gob.ar/feed/;@MoronGobierno;;;https://www.youtube.com/user/RCTagliaferro;;Ramiro Tagliaferro;;;Cambiemos;;;;https://www.youtube.com/user/RCTagliaferro;
Navarro;18110;;;;;http://navarro.gob.ar/;;;@muni_navarro;https://www.instagram.com/muni_navarro/?hl=es-la;;;https://www.facebook.com/municipalidaddenavarro/;Santiago Maggiotti;;;FpV;;;;;
Necochea;95783;;;;;http://www.necochea.gov.ar/;http://www.necochea.gov.ar/category/prensa/;http://www.necochea.gov.ar/feed/;@necocheagovar;https://www.instagram.com/necocheamunicipio/#;;https://www.youtube.com/user/municipionecochea;https://www.facebook.com/municipalidaddenecochea;Facundo López;;;UNA;;;;;
Nueve de Julio;48721;;;;;http://www.9julio.mun.gba.gov.ar/;http://www.9julio.mun.gba.gov.ar/noticias.php;;;;;;https://www.facebook.com/municipalidadnuevedejulio/;Mariano Barroso;;;Cambiemos;;;;;
Olavarría;119441;;;;;https://www.olavarria.gov.ar/   ,   https://gobiernoabierto.olavarria.gov.ar;https://www.olavarria.gov.ar/novedades/noticias-de-la-ciudad/;https://www.olavarria.gov.ar/feed/;@MuniOlav;;;https://www.youtube.com/user/CiudadOlavarria;https://www.facebook.com/municipiodeolavarria/;Ezequiel Galli;;;Cambiemos;;;;;
Patagones;31856;;;;;http://patagones.gob.ar/;http://patagones.gob.ar/es/noticias;;@patagones_muni;https://www.instagram.com/municipalidad_patagones/;;https://www.youtube.com/channel/UCkKJNLdjE14UAToRUFBLfDQ/;https://www.facebook.com/Municipalidad-de-Patagones-151767454963783/;José Luis Zara;;;Cambiemos;;;;;https://www.patagonesadiario.com.ar/
Pehuajó;41316;;;;;http://www.pehuajo.gob.ar/;noticias en inicio;http://www.pehuajo.gob.ar/feeds/posts/default?alt=rss;@PrensaPehuajo;;;;https://es-la.facebook.com/prensapehuajo/;Pablo Javier Zurro;;;FpV;;;;;http://noticiaspehuajo.com/
Pellegrini;6045;;;;;https://www.pellegrini.gov.ar/;https://www.pellegrini.gov.ar/?q=novedades;;@MunicipioPelle;https://www.instagram.com/municipio_de_pellegrini/;;https://www.youtube.com/channel/UC6EVgcGFQdnA84EIz4f9yeg;;Guillermo Pacheco;;;Cambiemos;;;;;
Pergamino;109582;;;;;http://www.pergamino.gob.ar/;http://www.pergamino.gob.ar/noticias/;http://www.pergamino.gob.ar/feed/;@MuniPergamino;https://www.instagram.com/munipergamino/;;https://www.youtube.com/channel/UCAxAZ4r5UBnuKCZIm-ZGhdg;;"JAVIER MARTÍNEZ
";;;Cambiemos;;;;;
Pila;3937;;;;;http://pila.gob.ar/;http://pila.gob.ar/noticias/;http://pila.gob.ar/feed/;@MunicipioPila;https://www.instagram.com/munipila/;;;;Gustavo Alfredo Walker;;;FpV;;;;;
Pilar;370798;;;;;http://www.pilar.gov.ar/;http://www.pilar.gov.ar/noticias/;http://www.pilar.gov.ar/feed/;@MunicipioPilar;https://www.instagram.com/municipiopilar/;;https://www.youtube.com/user/PilarMunicipalidad;;Nicolás Ducoté;;;Cambiemos;;;;;
Pinamar;31042;;;;;http://www.pinamar.gob.ar/;http://www.pinamar.gob.ar/novedades;;@prensapinamar;;;;https://www.facebook.com/municipalidadpinamar/;Martin Yeza;;;Cambiemos;;;;;
Presidente Perón;103597;;;;;http://www.presidenteperon.gov.ar/;http://www.presidenteperon.gov.ar/prensa.php;;@PPeronMunicipio;https://www.instagram.com/PPeronMunicipio/;;;https://www.facebook.com/PPeronMunicipio;Aníbal Regueiro;;;FpV;;;;;
Puan;15137;;;;;http://www.puan.gob.ar/;http://www.puan.gob.ar/?q=novedades;;;https://www.instagram.com/municipiopuan/;;;https://www.facebook.com/municipiodepuan;Facundo David Castelli;;;Cambiemos;;;;;
Punta Indio;10521;;;;;http://www.puntaindio.gob.ar/;http://www.puntaindio.gob.ar/noticias;;;;;https://www.youtube.com/channel/UCTlOQY-lztdmnVccZND4owA;https://www.facebook.com/prensa.puntaindio.9;Hernán Yzurieta;;;FpV;;;;;
Quilmes;657123;;;;;http://www.quilmes.gov.ar/;http://www.quilmes.gov.ar/noticias/;;@QuilmesMuni;https://www.instagram.com/quilmesmunicipio/;;https://www.youtube.com/channel/UCy11pQzRHH3WFlSRK_0klJA;https://www.facebook.com/MunicipalidadDeQuilmesOficial;Martiniano Molina;;;Cambiemos;;;;;
Ramallo;37335;;;;;https://www.ramallo.gob.ar/;noticias en inicio;;;;;;https://www.facebook.com/muni.ramallo/;Mauro David Poletti;;;FpV;;;;;
Rauch;16083;;;;;http://www.rauch.mun.gba.gov.ar/web/;noticias en inicio;http://www.rauch.mun.gba.gov.ar/web/index.php/feed/;;;;https://www.youtube.com/channel/UCjiJwAbsg84kKRUR7ZktjUw;;Roberto Maximiliano Suescun;;;Cambiemos;;;;;
Rivadavia;17050;;;;;https://www.munirivadavia.gob.ar/;https://www.munirivadavia.gob.ar/?q=novedades;;@Munirivadavia1;https://www.instagram.com/munirivadavia/;;https://www.youtube.com/user/Rivadavia2012;https://www.facebook.com/Municipalidad.Rivadavia/;Javier Ulises Reynoso;;;Cambiemos;;;;;
Rojas;24269;;;;;https://rojas.gov.ar/;http://rojas.gov.ar/#latestnews;http://rojas.gov.ar/feed/;@MunicipioRojas;;;;https://www.facebook.com/MunicipioDeRojas/;Claudio A. Rossi;;;Cambiemos;;;;;
Roque Pérez;13726;;;;;http://www.rperez.mun.gba.gob.ar/;http://www.rperez.mun.gba.gov.ar/index.php/noticias;http://www.rperez.mun.gba.gov.ar/index.php/noticias?format=feed&type=rss;;;;;https://www.facebook.com/muni.roqueperez/;Juan Carlos Gasparini;;;FpV;;;;;
Saavedra;21847;;;;;https://www.saavedra.gov.ar/index.php/es/;;https://www.saavedra.gov.ar/index.php/es/informacion?format=feed&type=rss;@munipigue;;;;;Alejandro Hugo Corvatta;;;FpV;;;;;
Saladillo;34985;;;;;https://www.saladillo.gob.ar/;https://www.saladillo.gob.ar/?q=novedades;;@MuniSaladillo;https://www.instagram.com/munisaladillo/;;https://www.youtube.com/channel/UCXL-3_UkgID-fUkvbO2qvDg/videos;;SALOMÓN JOSÉ LUIS;;;Cambiemos;;;;;
Salliqueló;8799;;;;;http://www.salliquelo.gob.ar/;http://www.salliquelo.gob.ar/prensa.php;;@MunSalliquelo;;;https://www.youtube.com/channel/UCh9Vw0TlOyQVkCnVvCMzr1w;https://www.facebook.com/MunSalliquelo/;Jorge Hernández;;;Cambiemos;;;;;
Salto;36440;;;;;http://www.salto.gob.ar/;noticias en inicio;http://www.salto.gob.ar/xml/rss.xml;@SaltoGob;;;https://www.youtube.com/user/SaltoBsAs;https://www.facebook.com/MunicipalidaddeSalto/;Ricardo José Alessandro;;;FpV;;;;;
San Andrés de Giles;25502;;;;;https://www.sanandresdegiles.gob.ar/;https://www.sanandresdegiles.gob.ar/?q=novedades;;@municipioSAG;https://www.instagram.com/municipiosag/?hl=es-la;;;https://www.facebook.com/MunicipioSAG/;Carlos Javier Puglelli;;;UNA;;;;;
San Antonio de Areco;25068;;;;;http://www.areco.gob.ar/;noticias en inicio;http://www.areco.gob.ar/feed/;@PrensaAreco;https://www.instagram.com/arecomunicipio/?hl=en;;https://www.youtube.com/user/MunSanAntoniodeAreco;https://www.facebook.com/munareco;Francisco DURAÑONA;;;FpV;;;;;
San Cayetano;8766;;;;;https://www.sancayetano.gov.ar/;https://www.sancayetano.gov.ar/?q=novedades;;;https://www.instagram.com/san_cayetano_municipio/;;https://www.youtube.com/channel/UCxcK4X_jWUV-viB6_gjPbWg;https://www.facebook.com/prensasancayetano7521/;Miguel Ángel Gargaglione;;;Cambiemos;;;;;
San Fernando;173904;;;;;https://www.sanfernando.gov.ar/;https://www.sanfernando.gob.ar/noticias;;@SanFerMunicipio;https://www.instagram.com/sanfermunicipio/?utm_source=ig_embed;;https://www.youtube.com/user/sanfernandomunicipio;https://www.facebook.com/SanFerMunicipio;Luis Andreotti;;;UNA;;;;;
San Isidro;292520;;;;;https://sanisidro.gob.ar/;https://sanisidro.gob.ar/novedades;;@SanIsidroGob;https://www.instagram.com/sanisidrogob/;;https://www.youtube.com/user/prensasanisidro;https://www.facebook.com/sanisidro.oficial/;Gustavo Posse;;;Cambiemos;;;;;
San Miguel;301740;;;;;http://www.msm.gov.ar/;http://www.msm.gov.ar/prensa/;http://www.msm.gov.ar/feed/;@MuniSanMiguelOK;https://www.instagram.com/munisanmiguel/?hl=es-la;;https://www.youtube.com/user/MunicipalidadSM;https://www.facebook.com/MuniSanMiguelBA/;Jaime Méndez;;;Cambiemos;;;;;
San Nicolás;154520;;;;;https://sannicolasciudad.gob.ar/;https://sannicolasciudad.gob.ar/noticias;;;https://www.instagram.com/snciudad/;;https://www.youtube.com/channel/UCF107Kqh4_oH06xoywcXPWQ;https://www.facebook.com/SNciudad;Manuel Passaglia;;;FpV;;;;;
San Pedro;63283;;;;;http://www.sanpedro.gob.ar/2016/;noticias en inicio;;@MunicipalidadSP;https://www.instagram.com/ceciliointendente/;;;https://www.facebook.com/sanpedrobuenosaires/;Cecilo SALAZAR;;;Cambiemos;;https://www.instagram.com/ceciliointendente/;;;
San Vicente;75506;;;;;http://www.sanvicente.gob.ar/;http://www.sanvicente.gob.ar/noticias.html;;;;;https://www.youtube.com/channel/UCF9cB7R4LgWTkca1PVhRJqw;https://www.facebook.com/Municipalidad-de-San-Vicente-Gesti%C3%B3n-2015-2019-1505810766414498/?fref=ts;Mauricio Gómez;;;Cambiemos;;;;;
Suipacha;11382;;;;;https://www.suipacha.gob.ar/;https://www.suipacha.gob.ar/novedades;;;;;https://www.youtube.com/channel/UCsGo6rOtsLRrwWjWmRslixQ;;Alejandro FEDERICO;;;Cambiemos;;;;;
Tandil;137922;;;;;http://www.tandil.gov.ar/;noticias en inicio;;@GobiernoTandil;;;;https://www.facebook.com/MunicipiodeTandilADN/;Miguel Angel Lunghi;;;Cambiemos;;;;;
Tapalqué;10022;;;;;http://www.municipiodetapalque.gob.ar/;noticias en inicio;;;;;;https://es-la.facebook.com/municipalidadtapalque/;Gustavo R. Cocconi;;;FpV;;;;;
Tigre;455056;;;;;http://www.tigre.gov.ar/;http://www.tigre.gov.ar/noticias/;http://www.tigre.gob.ar/feed/;@MunicipioTigre;;;https://www.youtube.com/user/TigreMunicipio;;Julio Zamora;;;UNA;;;;;
Tordillo;1804;;;;;https://www.tordillo.gov.ar/;noticias en inicio;https://www.tordillomunicipio.com/feed/;;;;;https://www.facebook.com/Municipalidad-de-Tordillo-475530302612452/;Héctor Olivera;;;FpV;;;;;
Tornquist;13836;;;;;http://tornquist.gob.ar/;http://tornquist.gob.ar/noticias/;http://tornquist.gob.ar/feed/;@TornquistMun;https://www.instagram.com/tornquistmunicipio/;;;https://www.facebook.com/TornquistMunicipio/?fref=ts;Sergio Fabián BORDONI;;;Cambiemos;;;;;
Trenque Lauquen;46336;;;;;https://www.trenquelauquen.gov.ar/;https://www.trenquelauquen.gov.ar/noticias/;https://www.trenquelauquen.gov.ar/feed/;@TLauquen;;;;https://www.facebook.com/municipio.trenquelauquen/;Miguel Ángel Fernández;;;Cambiemos;;;;;
Tres Arroyos;57611;;;;;http://www.tresarroyos.gov.ar/;http://www.tresarroyos.gov.ar/noticia/mostrar/generales/1;;;https://www.instagram.com/municipalidadtresarroyos/;;https://www.youtube.com/user/MunicipalidadTsAs;https://www.facebook.com/municipalidaddetresarroyos/;Carlos Alberto Sánchez;;;MVTA;;;;;
Tres de Febrero;344011;;;;;https://www.tresdefebrero.gov.ar/;https://www.tresdefebrero.gov.ar/categoria/noticias/;;@Municipalidad3F;https://www.instagram.com/Municipalidad3f/;;https://www.youtube.com/channel/UCtC87pol4_f0FZPoQz1GFwA;https://www.facebook.com/MunicipalidadTresdeFebrero;Diego Valenzuela;;;PRO-Cambiemos;;;;;
Tres Lomas;8801;;;;;https://www.treslomas.gob.ar/;https://www.treslomas.gob.ar/?q=novedades;;;;;;https://www.facebook.com/Municipalidad-de-Tres-Lomas-321727054646363/;Roberto Oscar Álvarez;;;FpV;;;;;
Veinticinco de Mayo;36985;;;;;http://www.25demayo.gob.ar/;;;;;;;https://www.facebook.com/municipalidad25demayo/;Hernán RALINQUEO;;;FpV;@hernanralinqueo;;;;http://www.25digital.com.ar/
Vicente López;268064;;;;;http://www.vicentelopez.gov.ar/;http://www.vicentelopez.gov.ar/noticias;http://www.vicentelopez.gov.ar/noticias/feed;@VivamosVL;https://www.instagram.com/vivamosvl/;;;https://www.facebook.com/VivamosVL;JORGE MACRI;;;PRO-Cambiemos;;;;;
Villa Gesell;37454;;;;;http://www.gesell.gob.ar/;;;@VillaGesellMuni;;;;https://www.facebook.com/VillaGesellMunicipio/;Gustavo Barrera;;;FpV;;;;;
Villarino;35834;;;;;http://www.villarino.gob.ar/;http://www.villarino.gob.ar/category/noticias/;http://www.villarino.gob.ar/feed/;@gobvillarino;https://www.instagram.com/municipio.villarino/;;;https://www.facebook.com/municipiovillarino;Carlos José Ceferino Bevilacqua;;;ApV;;;;;
Zárate;126865;;;;;http://www.zarate.gob.ar/;noticias en inicio;http://www.zarate.gob.ar/?feed=rss2;@MuniZARATE;https://www.instagram.com/munizarate/;;https://www.youtube.com/user/MunicipiodeZarate;https://www.facebook.com/ZarateMunicipio/;Osvaldo Raúl Cáffaro;;;NZ;;;;;
